season,week,team,season_type,game_id,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards
2016,6,HOU,REG,2016_06_IND_HOU,IND,25,39,269,2,1,1,-13,1,0,338,103,15,4.241729190194959,-0.5047772939388568,0,12,4,3,0,28,158,1,0,0,10,-0.07116245478556626,0,8,7,1,0,25,39,269,2,0,0,338,103,15,6.84947472959196,0,12,4,3,0,0,48,4,26,5,23,0,3.0,21.0,6,1,0,3,0,0,0,0,1,0,0,0,0,7,59,5,1,0,0,1,0,2,23,1,17,2,2,0,0,33,1.0,0,1,1,0,0,0,0,0,0,0,0,0,27;33,,,60,0,0,2,3,1,0,0.6666666666666666,1,1,0,0,33,5,0,52,202,2,1,0,0,2,2,13,0,189
2016,7,HOU,REG,2016_07_HOU_DEN,DEN,22,41,131,0,0,1,0,1,1,348,60,8,-17.437960670742623,-11.067252515292749,0,3,0,0,0,25,140,0,3,1,5,-0.24115155031904578,0,3,2,1,0,22,41,131,0,0,0,348,60,8,-12.903330692270256,0,3,0,0,0,0,39,2,16,0,0,0,0.0,0.0,3,0,0,2,0,0,0,0,2,-5,0,0,0,2,15,3,2,2,0,4,2,2,11,3,42,3,3,0,0,43,1.0,0,1,0,2,0,0,0,0,0,0,0,0,43;43;29,,,115,0,0,0,0,0,0,,0,0,0,0,0,5,0,62,242,1,1,0,0,1,3,33,0,209
2016,8,HOU,REG,2016_08_DET_HOU,DET,20,29,186,1,1,3,-22,0,0,246,71,10,-0.6808269784641205,3.723067353511679,0,10,2,2,0,31,105,1,0,0,8,-3.8453365797467995,0,3,1,0,0,20,29,186,1,0,0,246,71,10,4.682739308074311,0,10,2,2,0,0,43,4,8,2,10,0,1.0,9.0,3,0,0,5,0,1,0,0,0,0,0,0,0,6,49,3,0,1,1,1,0,5,35,1,10,2,2,0,0,36,1.0,0,0,2,0,0,0,0,0,0,0,0,0,33;36,,,69,0,0,2,2,0,0,1.0,0,0,0,0,0,4,0,59,203,3,0,0,0,1,3,5,0,198
2016,10,HOU,REG,2016_10_HOU_JAX,JAX,14,27,99,2,0,1,-7,0,0,187,38,6,-2.258454531074734,-11.23424095136148,0,4,1,0,0,33,181,0,0,0,9,5.818679294979022,0,6,4,1,1,14,27,99,2,0,0,187,38,6,-0.5544725209402379,0,4,1,0,0,0,53,0,2,7,29,1,2.0,18.0,6,1,42,6,1,0,0,0,0,0,1,2,0,4,89,2,0,0,0,0,0,1,57,2,23,1,3,2,0,51,0.3333333333333333,0,0,0,0,1,0,0,0,0,1,1,0,51,49;50,,51,99,0,3,3,0,0,1.0,0,0,0,0,0,3,0,51,138,1,1,0,0,0,2,12,0,126
2016,11,HOU,REG,2016_11_HOU_OAK,LV,26,39,243,1,1,2,-13,0,0,312,94,14,10.411647574573871,1.908329664132534,0,11,5,3,0,33,124,1,0,0,6,-5.5706206620670855,0,2,1,1,0,26,39,243,1,0,0,312,94,14,11.524895665764925,0,11,5,3,0,0,35,0,4,4,13,0,0.0,0.0,0,1,0,3,0,0,0,0,0,0,0,0,0,7,101,5,0,1,0,1,1,2,10,2,39,2,2,0,0,32,1.0,0,1,1,0,0,0,0,0,0,0,0,0,32;28,,,60,0,0,2,2,0,0,1.0,0,0,0,0,0,3,0,60,156,0,0,0,1,0,2,27,0,109
2016,12,HOU,REG,2016_12_SD_HOU,LAC,22,37,246,0,3,1,-7,0,0,436,91,14,-2.162685230707799,2.7013470445360457,0,12,5,1,0,27,114,1,1,1,6,-10.467656355438521,0,4,3,2,0,22,35,246,0,0,0,436,91,14,-1.5044672007204083,0,12,5,1,0,0,30,5,21,3,12,0,1.0,7.0,6,1,2,4,0,1,0,0,1,0,0,0,0,9,58,4,2,0,0,2,1,3,27,0,0,2,2,0,0,45,1.0,1,0,0,1,0,0,0,0,0,0,0,0,19;45,,,64,0,0,1,1,0,0,1.0,0,0,0,0,0,4,0,53,189,1,0,0,1,2,1,11,0,158
2016,13,HOU,REG,2016_13_HOU_GB,GB,22,35,202,2,0,2,-18,0,0,285,90,9,0.8599737017357256,0.31888297625950407,0,9,3,2,1,27,123,0,0,0,8,0.4237491305684671,0,3,2,1,0,22,35,202,2,1,1,285,90,9,-0.704387860983843,0,9,3,2,1,0,41,5,13,3,13,0,1.0,9.0,5,0,0,0,0,0,0,0,0,0,1,0,0,3,12,5,1,0,0,1,1,1,16,3,66,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,2,1,0,0.5,0,0,0,0,0,5,0,52,205,2,0,1,0,1,3,44,0,161
2016,14,HOU,REG,2016_14_HOU_IND,IND,14,24,147,0,1,2,-16,0,0,209,55,8,-5.623633434574202,0.43425780275593634,0,8,3,2,0,41,185,1,1,0,8,3.0170059346371794,0,3,3,2,0,14,23,147,0,0,0,209,55,8,-2.365227041577071,0,8,3,2,0,0,33,0,18,0,0,1,1.0,11.0,13,2,39,10,0,0,0,0,0,0,1,0,0,7,124,3,1,0,0,1,0,0,0,2,36,5,5,0,0,52,1.0,0,2,1,1,1,0,0,0,0,0,0,0,21;52;24;41;34,,,172,0,0,1,1,0,0,1.0,0,0,0,0,0,3,0,57,156,3,0,0,0,1,2,4,0,152
2016,15,HOU,REG,2016_15_JAX_HOU,JAX,29,47,308,0,2,0,0,0,0,421,111,13,-7.409958826033199,-2.892531359449346,0,13,6,3,0,31,79,1,2,0,6,-9.68504614412988,0,1,0,0,0,29,47,308,0,0,0,421,111,13,-7.409958826033199,0,13,6,3,0,0,27,2,20,4,17,0,2.0,9.0,5,1,12,4,0,1,1,0,2,-6,0,0,0,6,71,4,2,1,0,3,0,4,38,2,36,4,4,0,0,45,1.0,0,1,1,2,0,0,0,0,0,0,0,0,39;45;43;27,,,154,0,0,1,1,0,0,1.0,0,0,0,0,0,5,0,59,226,4,0,1,0,2,2,9,0,217
2016,16,HOU,REG,2016_16_CIN_HOU,CIN,18,29,176,0,0,4,-21,0,0,171,86,8,-8.792662394027632,-2.787752500895796,0,7,4,2,0,24,95,1,0,0,4,-3.8241696463664994,0,2,1,1,0,18,29,176,0,1,0,171,86,8,-3.0149511526380075,0,7,4,2,0,0,42,6,26,6,33,0,3.0,24.0,3,1,0,4,0,0,0,0,0,0,0,0,0,3,25,3,1,0,1,1,0,4,32,0,0,2,2,0,0,25,1.0,0,2,0,0,0,0,0,0,0,0,0,0,25;22,,,47,0,0,0,1,0,1,0.0,0,0,0,0,0,8,0,55,371,4,0,0,0,1,7,15,0,356
2016,17,HOU,REG,2016_17_HOU_TEN,TEN,26,48,278,1,0,4,-35,1,1,349,126,13,-2.3327888981651728,-7.798492749954792,0,9,3,3,1,22,46,1,0,0,6,-0.22500816851915517,0,1,0,0,0,26,47,278,1,0,0,349,126,13,8.363059621079291,0,9,3,3,1,0,45,0,14,8,23,0,4.0,17.0,4,1,19,4,0,0,0,0,0,0,0,0,0,6,35,6,1,0,0,1,1,2,6,2,29,1,2,1,0,26,0.5,0,1,0,0,0,0,0,0,0,1,0,0,26,45,,26,45,0,2,2,0,0,1.0,0,0,0,0,0,3,0,49,142,0,0,0,0,0,3,41,0,101
2016,18,HOU,POST,2016_18_OAK_HOU,LV,14,25,168,1,0,0,0,0,0,215,63,9,0.3763960985227075,-11.10344409942627,0,9,5,1,0,44,123,2,1,0,7,-10.80710104800528,0,4,3,0,0,14,25,168,1,0,0,215,63,9,0.3763960985227075,0,9,5,1,0,0,35,11,17,6,33,0,3.0,22.0,3,3,29,13,0,2,0,0,3,10,0,0,0,7,65,3,0,3,0,3,0,4,23,3,46,2,2,0,0,50,1.0,0,0,1,0,1,0,0,0,0,0,0,0,50;38,,,88,0,0,3,3,0,0,1.0,0,0,0,0,0,9,0,56,414,4,0,0,1,2,6,70,0,324
2016,19,HOU,POST,2016_19_HOU_NE,NE,23,40,197,1,3,3,-17,0,0,333,94,8,-18.99923273958268,-5.068624876439571,0,10,2,0,0,23,105,0,0,0,4,-0.23929272347595543,0,2,2,0,0,23,40,197,1,0,0,333,94,8,-14.189100911747685,0,10,2,0,0,0,35,0,20,3,9,2,2.0,8.0,8,2,13,8,0,0,0,0,0,0,1,0,0,5,75,1,0,0,0,0,0,2,34,3,52,3,3,0,0,46,1.0,0,1,1,1,0,0,0,0,0,0,0,0,33;27;46,,,106,0,0,1,1,0,0,1.0,0,0,0,0,0,8,0,63,341,3,0,0,1,3,4,26,0,295
2017,1,HOU,REG,2017_01_JAX_HOU,JAX,19,36,164,1,1,10,-54,3,3,308,65,11,-38.54541152573074,-12.17234561012851,0,6,1,1,0,23,93,0,0,0,4,-0.2874407809576951,0,0,0,0,0,19,36,164,1,0,0,308,65,11,-8.827342249365756,0,6,1,1,0,0,29,8,32,3,3,1,0.0,0.0,3,0,0,4,0,0,0,0,0,0,0,0,0,9,94,5,3,0,0,3,3,1,21,1,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1.0,0,0,0,0,0,5,0,54,216,2,1,0,0,3,1,7,0,209
2017,2,HOU,REG,2017_02_HOU_CIN,CIN,15,24,125,0,0,3,-27,0,0,182,34,6,-4.7893993583606225,-1.298513263463974,0,3,1,1,0,35,168,1,0,0,6,-3.731500682874607,0,3,2,1,1,15,24,125,0,0,0,182,34,6,0.5214665638882994,0,3,1,1,0,0,38,0,30,6,18,1,3.0,11.0,4,0,0,3,0,0,0,0,0,0,1,49,0,9,61,4,0,0,0,0,0,3,15,1,17,2,2,0,0,42,1.0,0,1,0,1,0,0,0,0,0,0,0,0,26;42,,,68,0,0,1,1,0,0,1.0,0,0,0,0,0,9,0,59,440,2,0,0,0,3,6,98,0,342
2017,3,HOU,REG,2017_03_HOU_NE,NE,22,33,301,2,2,2,-9,1,0,404,98,13,6.6951108727188196,11.013130527554136,0,13,6,5,0,32,125,0,1,0,7,-0.7582873060527158,0,1,1,0,0,22,33,301,2,0,0,404,98,13,9.302898740726837,0,13,6,5,0,0,37,12,16,6,38,4,5.0,41.0,8,0,0,3,0,0,0,0,1,0,1,22,1,10,60,6,1,1,1,2,0,3,20,4,75,4,4,0,0,40,1.0,0,0,3,1,0,0,0,0,0,0,0,0,39;40;31;36,,,146,0,0,3,3,0,0,1.0,0,0,0,0,0,4,0,68,234,2,0,1,0,1,2,53,0,181
2017,4,HOU,REG,2017_04_TEN_HOU,TEN,25,34,283,4,1,2,-11,0,0,318,119,19,17.985490539994792,11.51916165562237,0,12,5,3,0,42,173,2,0,0,10,-0.5030983629819143,0,3,2,0,0,25,34,283,4,0,0,318,119,19,20.584752653669085,0,12,5,3,0,0,24,5,13,2,2,1,2.0,8.0,3,4,45,6,1,0,0,0,0,0,1,0,0,3,20,2,0,0,0,0,0,2,4,1,42,3,3,0,0,50,1.0,0,0,1,1,1,0,0,0,0,0,0,0,50;40;33,,,123,0,0,6,7,1,0,0.8571428571428571,0,0,0,0,0,2,0,61,122,1,0,1,0,0,1,3,0,119
2017,5,HOU,REG,2017_05_KC_HOU,KC,16,31,261,5,0,3,-13,0,0,447,74,13,11.474733072245959,-1.8178468120509181,0,9,6,5,2,23,144,0,1,1,6,-0.7751909701763653,1,5,5,1,0,16,29,261,5,0,0,447,74,13,16.80247336023627,0,9,6,5,2,0,45,7,33,5,10,1,1.0,1.0,3,0,0,1,0,0,0,0,0,0,0,0,0,7,59,4,1,0,0,1,1,1,49,2,51,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0,5,0,58,240,2,1,0,0,0,4,83,1,157
2017,6,HOU,REG,2017_06_CLE_HOU,CLE,17,29,225,3,1,1,-8,0,0,216,147,12,-1.0917233480647326,-7.718365665139823,1,10,8,4,0,33,123,0,0,0,4,-7.010318085551262,0,2,2,1,0,17,29,225,3,0,0,216,147,12,1.5754971611244484,1,10,8,4,0,0,42,2,16,6,34,1,4.0,27.0,7,3,88,8,1,0,1,0,0,0,0,0,0,4,44,2,0,0,0,0,0,4,57,2,38,1,1,0,0,40,1.0,0,0,0,1,0,0,0,0,0,0,0,0,40,,,40,0,0,2,3,1,0,0.6666666666666666,0,0,0,0,0,7,0,57,350,2,0,1,0,0,6,43,0,307
2017,8,HOU,REG,2017_08_HOU_SEA,SEA,19,30,402,4,3,5,-35,0,0,466,159,15,9.231133097844822,9.226539383331934,0,13,10,9,2,34,142,1,0,0,8,2.866794850153383,0,4,3,0,0,19,30,402,4,0,0,466,159,15,15.971080167805003,0,13,10,9,2,0,40,0,20,7,25,1,2.0,6.0,6,1,2,4,0,0,0,0,1,0,0,0,0,8,93,5,1,0,0,1,0,3,27,4,76,1,1,0,0,31,1.0,0,0,1,0,0,0,0,0,0,0,0,0,31,,,31,0,0,5,5,0,0,1.0,0,0,0,0,0,5,0,63,265,2,1,1,0,0,3,10,0,255
2017,9,HOU,REG,2017_09_IND_HOU,IND,19,44,219,1,0,2,-25,2,1,461,120,11,-9.432338712141739,-15.782470730218021,0,12,4,2,0,21,94,0,0,0,6,-0.1179091003141366,0,2,2,0,0,19,44,219,1,0,0,461,120,11,-5.8755197221339985,0,12,4,2,0,0,40,4,22,4,17,1,3.0,29.0,6,0,0,3,0,0,0,0,1,0,1,34,1,7,74,6,2,0,0,2,1,2,4,0,0,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,39,,0,39,0,2,2,0,0,1.0,0,0,0,0,0,8,0,59,390,5,1,1,1,2,3,24,0,346
2017,10,HOU,REG,2017_10_HOU_LA,LA,18,36,221,1,2,3,-27,2,2,348,64,9,-17.147965737710535,-8.020770720073156,0,8,5,3,0,25,89,0,0,0,3,-4.887321423040703,0,2,2,1,0,18,35,221,1,0,0,348,64,9,-3.7945284732606392,0,8,5,3,0,0,51,4,8,10,43,0,3.0,22.0,6,0,0,3,0,0,0,0,0,0,0,0,0,8,60,2,2,0,0,2,2,1,17,0,0,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,34,,0,34,0,1,1,0,0,1.0,0,0,0,0,0,6,0,58,281,4,0,1,1,1,3,32,0,229
2017,11,HOU,REG,2017_11_ARI_HOU,ARI,22,32,230,2,1,1,-7,1,1,287,83,12,0.7884455513010331,9.382859524339437,0,9,4,4,0,34,134,2,2,0,7,-0.6582124100823421,0,4,2,1,0,22,32,230,2,1,0,287,83,12,6.543506417252269,0,9,4,4,0,0,33,6,18,6,22,0,2.0,13.0,3,2,7,6,0,0,0,0,3,4,0,0,0,6,42,3,4,0,0,4,1,3,9,2,32,1,1,0,0,34,1.0,0,0,1,0,0,0,0,0,0,0,0,0,34,,,34,0,0,4,4,0,0,1.0,0,0,0,0,0,6,0,55,281,0,0,1,1,2,2,7,0,254
2017,12,HOU,REG,2017_12_HOU_BAL,BAL,22,37,252,0,2,2,-15,1,1,279,94,11,-3.9748324062772458,-4.375253215029433,0,9,5,4,0,25,66,1,0,0,4,-4.7560358421178535,0,1,1,0,0,22,37,252,0,0,0,279,94,11,3.2756312459726455,0,9,5,4,0,0,47,0,8,7,25,0,1.0,8.0,2,0,0,2,0,1,0,0,1,0,0,0,0,6,36,4,1,1,0,2,1,2,21,3,67,3,3,0,0,37,1.0,0,1,2,0,0,0,0,0,0,0,0,0,25;36;37,,,98,0,0,1,1,0,0,1.0,0,0,0,0,0,4,0,59,174,1,1,1,0,2,0,0,0,174
2017,13,HOU,REG,2017_13_HOU_TEN,TEN,31,49,365,1,1,4,-34,0,0,378,165,17,10.493970528883066,3.5984495965143046,0,16,7,4,1,22,53,0,0,0,3,-5.147718698834069,0,2,1,0,0,31,48,365,1,0,0,378,165,17,14.001382759621961,0,16,7,4,1,0,35,0,10,7,14,2,2.0,4.0,2,0,0,2,0,1,0,0,1,0,1,0,0,11,85,4,0,1,0,1,0,3,29,2,42,2,4,2,0,42,0.5,0,1,0,1,0,0,0,1,0,1,0,0,23;42,48;27,,65,75,0,1,1,0,0,1.0,0,0,0,0,0,3,0,54,139,1,1,0,0,0,2,41,0,98
2017,14,HOU,REG,2017_14_SF_HOU,SF,20,38,238,2,0,3,-17,0,0,470,52,12,-1.7440475841022538,-6.100356901014173,0,9,5,4,0,23,90,0,0,0,4,-3.42559135087382,0,3,2,0,0,20,37,238,2,1,1,470,52,12,1.4614311230252497,0,9,5,4,0,0,40,6,18,3,17,0,2.0,20.0,9,1,2,5,0,1,0,0,1,0,0,0,0,8,81,3,1,1,0,2,1,4,3,0,0,1,2,1,0,55,0.5,0,0,0,0,1,0,0,0,0,0,1,0,55,52,,55,52,0,1,2,1,0,0.5,0,0,0,0,0,6,0,63,314,1,0,0,2,2,2,15,0,259
2017,15,HOU,REG,2017_15_HOU_JAX,JAX,12,31,128,1,1,4,-29,1,0,312,26,6,-14.010838781483471,-17.4027226608375,0,5,2,2,1,21,87,0,0,0,3,-0.1815707206260413,0,1,0,0,0,12,29,128,1,0,0,312,26,6,-6.278282791143283,0,5,2,2,1,0,52,1,13,1,1,0,1.0,0.0,4,0,0,1,0,0,0,0,2,0,0,0,0,14,127,2,1,1,0,2,0,1,16,2,25,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1.0,0,0,0,0,0,11,0,58,518,3,2,0,0,3,6,57,0,461
2017,16,HOU,REG,2017_16_PIT_HOU,PIT,8,17,93,1,1,7,-42,3,1,105,58,5,-18.278871456277557,-16.405382938683033,0,5,1,1,0,28,176,0,0,0,7,3.4036706667393446,0,6,4,1,1,8,16,93,1,0,0,105,58,5,-5.466850859113038,0,5,1,1,0,0,30,9,23,2,4,0,0.0,0.0,1,0,0,5,0,0,0,0,2,0,0,0,0,7,80,1,3,0,0,3,1,1,7,2,41,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,7,0,60,342,2,0,0,0,2,5,82,0,260
2017,17,HOU,REG,2017_17_HOU_IND,IND,14,24,137,0,1,2,-13,0,0,223,52,8,-1.273476297361051,-1.1472116345944612,0,6,1,1,0,27,85,1,0,0,4,-3.5707485621096566,0,1,1,0,0,14,23,137,0,0,0,223,52,8,2.822408649104907,0,6,1,1,0,0,37,0,28,4,7,0,1.0,10.0,4,0,0,2,0,0,0,0,0,0,0,0,0,7,34,4,0,0,0,0,0,1,-3,1,28,2,2,0,0,52,1.0,0,0,0,1,1,0,0,0,0,0,0,0,52;46,,,98,0,0,1,1,0,0,1.0,0,0,0,0,0,4,0,58,201,2,0,0,0,1,3,53,0,148
2018,1,HOU,REG,2018_01_HOU_NE,NE,17,34,176,1,1,3,-18,0,0,377,59,8,-9.509828350359676,-9.726795028237735,0,9,2,1,0,34,167,1,1,1,10,-2.387900684028864,0,6,4,1,0,17,34,176,1,0,0,377,59,8,-5.631695571974323,0,9,2,1,0,0,47,0,20,2,10,2,2.0,10.0,5,1,0,6,0,0,0,0,0,-3,2,1,0,6,44,3,0,1,0,1,1,2,20,5,156,2,2,0,0,42,1.0,0,0,1,1,0,0,0,0,0,0,0,0,42;36,,,78,0,0,2,2,0,0,1.0,0,0,0,0,0,6,0,48,230,3,1,1,0,3,1,0,0,230
2018,2,HOU,REG,2018_02_HOU_TEN,TEN,22,32,310,2,1,4,-21,1,0,399,71,13,6.375416893557425,11.609108505710479,0,12,10,6,0,26,148,0,1,0,6,0.04809606780315934,0,5,4,0,0,22,31,310,2,0,0,399,71,13,12.249665178009309,0,12,10,6,0,0,36,4,22,4,15,1,1.0,8.0,2,0,0,2,0,0,0,0,2,-10,0,0,0,11,88,6,1,1,0,2,0,4,25,0,0,1,2,1,0,34,0.5,0,0,1,0,0,0,0,0,0,0,1,0,34,54,,34,54,0,2,2,0,0,1.0,0,0,0,0,0,4,0,53,164,2,0,1,1,1,1,2,0,142
2018,3,HOU,REG,2018_03_NYG_HOU,NYG,24,40,385,2,1,3,-17,0,0,439,165,18,13.193749250626619,3.629810166986365,0,17,10,7,0,19,59,0,0,0,2,-4.293550748669077,0,2,0,0,0,24,38,385,2,1,1,439,165,18,11.480160218707946,0,17,10,7,0,0,44,6,22,7,40,1,4.0,32.0,5,0,0,2,0,0,0,0,0,0,0,0,0,7,50,6,1,0,0,1,1,3,45,2,41,3,3,0,0,54,1.0,0,2,0,0,1,0,0,0,0,0,0,0,23;28;54,,,105,0,0,1,1,0,0,1.0,0,0,0,0,0,3,0,57,155,1,0,0,0,1,2,6,0,149
2018,4,HOU,REG,2018_04_HOU_IND,IND,29,42,375,2,1,7,-28,0,0,342,156,23,10.790722143618646,5.681501403450966,0,21,9,5,0,35,119,1,0,0,6,-3.066111458145315,0,3,2,0,0,29,40,375,2,0,0,342,156,23,18.10706169481427,0,21,9,5,0,0,54,3,5,8,34,2,4.0,27.0,10,0,0,7,0,0,0,0,0,0,2,0,1,10,54,5,0,0,0,0,0,2,20,4,69,3,4,1,0,40,0.75,0,1,1,1,0,0,0,0,0,0,1,0,40;29;37,59,,106,59,0,4,4,0,0,1.0,1,1,0,0,37,5,0,51,207,4,0,1,0,3,1,19,0,188
2018,5,HOU,REG,2018_05_DAL_HOU,DAL,33,44,375,1,1,1,-1,0,0,290,183,18,4.117513804850394,10.118366188781206,0,19,4,3,1,31,88,0,1,0,4,-10.258869919109916,0,2,1,0,0,33,43,375,1,1,1,290,183,18,5.892281761212104,0,19,4,3,1,0,43,3,13,6,17,0,2.0,14.0,6,2,17,7,0,0,0,0,0,-12,0,0,0,5,25,6,1,1,1,2,1,2,29,0,0,4,5,1,0,36,0.8,1,2,1,0,0,0,0,0,0,1,0,0,20;21;19;36,48,,96,48,0,1,1,0,0,1.0,1,1,0,0,36,3,0,61,160,1,0,0,1,0,2,22,0,118
2018,6,HOU,REG,2018_06_BUF_HOU,BUF,15,26,177,1,2,7,-35,3,1,213,94,9,-18.17097737891686,-8.468945152484453,0,10,5,2,0,24,74,0,0,0,3,-7.416020348042366,0,2,1,0,0,15,26,177,1,0,0,213,94,9,-4.084151712782614,0,10,5,2,0,0,39,5,21,5,24,1,2.0,16.0,4,2,41,7,1,0,0,14,2,0,1,0,0,6,50,1,3,0,0,3,1,3,7,0,0,2,2,0,0,33,1.0,0,1,1,0,0,0,0,0,0,0,0,0,33;27,,,60,0,0,2,2,0,0,1.0,0,0,0,0,0,5,0,53,203,2,1,1,0,0,3,8,0,195
2018,7,HOU,REG,2018_07_HOU_JAX,JAX,12,24,139,1,0,1,-8,0,0,221,43,7,2.6823281206991845,-9.827722484866777,0,7,3,1,0,37,141,1,0,0,7,-4.458541876976508,0,2,1,0,0,12,24,139,1,0,0,221,43,7,4.803509060235228,0,7,3,1,0,0,48,0,8,4,28,3,4.0,28.0,11,1,6,4,0,1,0,0,1,0,2,0,0,6,35,1,0,2,1,2,0,2,0,0,0,2,2,0,0,48,1.0,0,0,0,2,0,0,0,0,0,0,0,0,44;48,,,92,0,0,2,2,0,0,1.0,0,0,0,0,0,6,0,61,277,4,0,1,1,3,1,21,0,236
2018,8,HOU,REG,2018_08_MIA_HOU,MIA,16,20,239,5,0,0,0,0,0,185,101,8,15.49307358590886,14.123187065124512,0,6,4,3,2,35,188,1,0,0,8,1.7582600102759898,0,5,5,1,1,16,20,239,5,0,0,185,101,8,15.49307358590886,0,6,4,3,2,0,37,4,26,5,19,0,2.0,15.0,5,1,21,7,0,0,0,0,0,0,0,0,0,8,57,3,0,0,0,0,0,1,13,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,6,6,0,0,1.0,0,0,0,0,0,5,0,53,211,1,0,0,1,2,2,29,0,162
2018,9,HOU,REG,2018_09_HOU_DEN,DEN,17,24,213,2,0,4,-21,0,0,159,114,11,7.230977313622693,3.935810146124467,0,10,5,1,0,33,98,0,0,0,4,-5.745602736773435,0,0,0,0,0,17,23,213,2,0,0,159,114,11,14.96804188455214,0,10,5,1,0,0,49,0,6,5,23,1,2.0,17.0,7,0,0,6,0,0,0,0,0,0,1,1,0,7,60,6,0,0,0,0,0,2,16,0,0,2,2,0,0,46,1.0,0,0,1,1,0,0,0,0,0,0,0,0,46;37,,,83,0,0,1,2,1,0,0.5,0,0,0,0,0,6,0,61,307,4,0,0,0,0,6,17,0,290
2018,11,HOU,REG,2018_11_HOU_WAS,WAS,16,24,208,1,2,3,-27,1,0,122,140,8,-1.8562891333910965,-2.5421050687630973,0,9,5,2,1,31,139,0,0,0,7,-1.5520103894691561,0,5,3,1,0,16,24,208,1,1,1,122,140,8,-1.489380297037992,0,9,5,2,1,0,45,4,16,5,35,1,5.0,35.0,7,2,109,8,1,0,0,0,1,0,0,0,0,7,40,2,2,0,0,2,1,1,16,1,18,3,5,2,0,54,0.6,0,1,1,0,1,0,0,0,0,2,0,0,23;33;54,44;45,,110,89,0,2,2,0,0,1.0,0,0,0,0,0,1,0,30,30,0,1,0,0,0,0,0,0,30
2018,12,HOU,REG,2018_12_TEN_HOU,TEN,19,24,210,2,0,4,-29,0,0,189,88,11,8.11459425263122,12.362516962963602,0,9,3,3,0,34,281,2,0,0,7,7.312772849235695,0,6,6,3,1,19,23,210,2,0,0,189,88,11,16.85758631589124,0,9,3,3,0,0,35,6,30,8,43,2,6.0,43.0,8,0,0,0,0,0,0,0,1,0,1,0,0,3,53,3,1,0,0,1,0,3,37,1,30,2,2,0,0,47,1.0,0,0,0,2,0,0,0,0,0,0,0,0,43;47,,,90,0,0,4,4,0,0,1.0,0,0,0,0,0,5,0,55,224,2,0,0,1,2,2,19,0,185
